"mz","time","PeakID","Module_RTclust"
261.24124,157,"Peak1527","2_9"
261.61645,338,"Peak1528","33_23"
262.13297,46.4,"Peak1531","27_1"
262.25169,303.6,"Peak1533","18_21"
262.91193,34.8,"Peak1536","27_1"
263.00787,46.7,"Peak1537","36_1"
263.08066,335.1,"Peak1539","3_22"
263.08627,54.9,"Peak1540","33_1"
263.12434,531.6,"Peak1541","32_55"
263.13149,261.7,"Peak1542","29_18"
263.13773,48.7,"Peak1543","19_1"
263.16102,526.9,"Peak1544","22_41"
263.23588,473.8,"Peak1545","7_46"
263.25501,301.2,"Peak1546","20_17"
263.62151,388.7,"Peak1547","19_26"
264.05825,309.9,"Peak1548","25_28"
264.09006,90.1,"Peak1549","2_6"
264.13179,290.9,"Peak1550","23_30"
264.26742,329.3,"Peak1553","18_22"
264.84357,41.4,"Peak1554","3_1"
264.8901,485.2,"Peak1555","27_31"
264.94899,45.3,"Peak1556","3_1"
264.97173,43,"Peak1557","6_1"
264.98713,49.6,"Peak1558","18_2"
265.01477,35.9,"Peak1559","6_1"
265.03383,43.7,"Peak1560","17_1"
265.09383,77.6,"Peak1562","2_5"
265.11716,54.1,"Peak1564","27_2"
265.14983,300.8,"Peak1565","47_14"
265.16352,96.9,"Peak1566","47_4"
265.17911,531.3,"Peak1567","47_30"
265.25148,530.7,"Peak1568","29_37"
265.2708,329.8,"Peak1569","18_22"
265.61825,356.7,"Peak1571","26_20"
265.65168,299,"Peak1572","47_14"
265.98021,51.1,"Peak1573","36_2"
266.01537,35.4,"Peak1574","4_1"
266.03296,544.7,"Peak1575","37_33"
266.10751,349.7,"Peak1576","29_24"
266.12039,55,"Peak1577","27_2"
266.19538,186,"Peak1578","19_12"
266.60863,362.2,"Peak1580","37_21"
266.62283,397.7,"Peak1581","38_46"
266.63804,352.1,"Peak1582","33_24"
266.84847,41.7,"Peak1583","27_1"
266.91484,57.5,"Peak1584","3_1"
266.92668,35.6,"Peak1585","45_1"
267.01225,35.4,"Peak1587","6_1"
267.03012,44.6,"Peak1588","22_1"
267.04141,89,"Peak1589","49_4"
267.11003,355.3,"Peak1590","50_22"
267.13972,352.7,"Peak1592","33_24"
267.1707,383.2,"Peak1593","2_29"
267.19454,449.9,"Peak1594","4_29"
267.60871,361.3,"Peak1595","45_26"
267.61478,383.5,"Peak1596","37_23"
267.64559,391.2,"Peak1597","50_25"
267.97806,52.5,"Peak1598","36_2"
267.99382,90.7,"Peak1599","3_4"
267.99808,533.1,"Peak1600","37_33"
268.01139,40.8,"Peak1601","33_1"
268.02667,39.4,"Peak1602","50_1"
268.04467,89.4,"Peak1603","47_4"
268.08142,444,"Peak1604","3_32"
268.10997,361.5,"Peak1605","30_35"
268.14746,393.2,"Peak1606","50_25"
268.1742,255.7,"Peak1607","48_19"
268.21077,206.1,"Peak1608","26_12"
268.26229,322.7,"Peak1609","10_19"
268.60651,361.7,"Peak1610","19_25"
268.62406,449.7,"Peak1611","4_29"
268.64328,408.9,"Peak1612","27_25"
268.84549,41.7,"Peak1613","8_1"
269.02745,44.9,"Peak1614","3_1"
269.13712,298.6,"Peak1617","33_19"
269.1734,550.7,"Peak1618","19_42"
269.19815,58.7,"Peak1619","19_1"
269.21008,376.9,"Peak1620","2_29"
269.22533,505.7,"Peak1621","47_29"
269.24647,427.4,"Peak1622","36_27"
269.26563,329.1,"Peak1623","10_20"
269.63966,369.4,"Peak1625","45_27"
269.97699,569.3,"Peak1626","43_55"
270.06042,314.4,"Peak1629","36_18"
270.14464,219,"Peak1630","2_16"
270.20531,236.3,"Peak1631","45_17"
270.22872,505.7,"Peak1632","47_29"
270.25245,270.8,"Peak1633","19_19"
270.27817,513.5,"Peak1634","32_54"
270.31482,478.9,"Peak1635","36_32"
270.61032,114.6,"Peak1637","13_6"
270.62238,362.3,"Peak1638","11_29"
270.64048,374.6,"Peak1639","17_27"
270.79647,43.3,"Peak1640","33_1"
270.9567,540.3,"Peak1641","37_33"
270.95693,43.9,"Peak1642","47_1"
270.97438,543.2,"Peak1643","19_41"
270.97674,37.4,"Peak1644","19_1"
271.03909,41.5,"Peak1646","2_1"
271.12413,361,"Peak1648","26_21"
271.16392,70.1,"Peak1650","26_3"
271.18869,512.1,"Peak1651","47_29"
271.21359,48.6,"Peak1653","2_2"
271.23231,505.7,"Peak1654","49_32"
271.24075,308.8,"Peak1655","22_21"
271.31772,321.7,"Peak1656","19_22"
271.65699,371.8,"Peak1658","50_23"
271.91498,187.3,"Peak1659","46_21"
272.04315,48.5,"Peak1660","33_1"
272.12701,295.2,"Peak1661","13_16"
272.18446,240.1,"Peak1662","2_17"
272.20777,265.7,"Peak1663","38_37"
272.21699,60.8,"Peak1664","43_3"
272.25707,301.6,"Peak1665","6_29"
272.79351,43.3,"Peak1666","33_1"
272.94304,36.3,"Peak1667","18_1"
273.04715,53.6,"Peak1668","6_1"
273.13334,291.5,"Peak1669","47_14"
273.16616,509.4,"Peak1670","19_37"
273.1662,50.6,"Peak1671","33_1"
273.18386,441,"Peak1672","3_31"
273.21064,53.4,"Peak1673","43_2"
273.26081,306,"Peak1675","17_21"
273.60534,385,"Peak1676","50_24"
273.60535,41.9,"Peak1677","44_1"
273.62667,353.4,"Peak1678","47_18"
273.64586,378.5,"Peak1679","47_21"
273.67658,102.7,"Peak1680","47_4"
273.94378,36,"Peak1681","19_1"
274.05124,423.4,"Peak1683","4_26"
274.12556,358.1,"Peak1684","49_22"
274.14343,334.7,"Peak1685","4_19"
274.16322,519.8,"Peak1686","28_46"
274.18201,146.4,"Peak1687","17_10"
274.20001,264.4,"Peak1688","2_20"
274.21385,58.3,"Peak1689","43_3"
274.27238,258.9,"Peak1690","29_18"
274.62419,353.1,"Peak1691","17_25"
274.63399,395.9,"Peak1692","47_22"
274.79062,43.3,"Peak1693","9_1"
274.88022,40.4,"Peak1694","27_1"
274.94043,36,"Peak1695","6_1"
275.00081,42.4,"Peak1696","19_1"
275.12597,353,"Peak1697","17_25"
275.13325,399.6,"Peak1698","22_29"
275.14762,235.5,"Peak1699","3_14"
275.1618,526.4,"Peak1700","30_47"
275.19927,329.9,"Peak1701","19_22"
275.62451,352.3,"Peak1702","17_25"
275.63191,403.6,"Peak1703","38_46"
275.64313,261.2,"Peak1704","33_16"
276.12568,353.2,"Peak1705","47_18"
276.13362,399.6,"Peak1706","38_46"
276.19789,240.3,"Peak1707","17_16"
276.62212,353.5,"Peak1708","17_25"
276.63152,396.3,"Peak1709","41_29"
276.65095,395.2,"Peak1710","50_25"
276.78766,45.1,"Peak1711","42_2"
276.87724,40.9,"Peak1712","27_1"
276.98406,44.8,"Peak1713","3_1"
277.05903,41,"Peak1714","22_1"
277.10362,45.7,"Peak1715","27_1"
277.1268,245.3,"Peak1716","2_18"
277.13985,537.5,"Peak1717","32_55"
277.17625,561.9,"Peak1718","4_42"
277.21503,369.6,"Peak1719","12_35"
277.60072,338.8,"Peak1720","47_17"
277.61082,362.4,"Peak1721","36_22"
277.62945,392.3,"Peak1722","43_42"
278.10666,59.8,"Peak1724","40_2"
278.15611,488.4,"Peak1725","36_33"
278.17935,545.6,"Peak1726","2_42"
278.19498,203.2,"Peak1727","18_12"
278.23136,185.6,"Peak1728","2_13"
278.60852,362.8,"Peak1730","10_22"
278.6266,370.8,"Peak1731","38_45"
278.63793,344.1,"Peak1732","50_21"
278.87513,47.4,"Peak1733","27_1"
278.89312,40.1,"Peak1734","6_1"
279.01791,386.2,"Peak1735","38_46"
279.05508,46.9,"Peak1736","6_1"
279.09212,406.6,"Peak1737","30_39"
279.11026,362.3,"Peak1738","32_43"
279.11936,541.1,"Peak1739","2_42"
279.12825,372.7,"Peak1740","30_36"
279.15796,390.5,"Peak1742","7_38"
279.23061,396,"Peak1743","13_24"
279.61212,372,"Peak1744","3_24"
279.61641,380.2,"Peak1745","19_26"
279.63436,411.3,"Peak1746","17_30"
279.6454,370.9,"Peak1747","50_23"
280.01054,54.1,"Peak1748","51_2"
280.09561,519.5,"Peak1749","19_39"
280.14737,370.3,"Peak1752","50_23"
280.16137,346.8,"Peak1753","17_25"
280.21088,186.3,"Peak1754","2_13"
280.23391,424.9,"Peak1755","19_29"
280.26229,436,"Peak1756","12_38"
280.60634,362.1,"Peak1757","19_25"
280.65312,408.4,"Peak1759","50_26"
280.82518,41.7,"Peak1760","50_1"
280.98606,41.1,"Peak1762","3_1"
280.9917,39.2,"Peak1763","6_1"
281.00775,44.1,"Peak1764","19_1"
281.13555,342.1,"Peak1766","19_24"
281.15512,409.5,"Peak1767","50_26"
281.17338,311.4,"Peak1768","3_19"
281.22495,143,"Peak1769","17_10"
281.24642,427.3,"Peak1770","3_30"
281.26557,437.1,"Peak1771","12_38"
281.63186,370,"Peak1772","17_27"
281.90344,36.4,"Peak1774","3_1"
281.9929,35.9,"Peak1775","19_1"
282.12968,337.6,"Peak1776","33_23"
282.18156,273.5,"Peak1778","43_26"
282.2205,466,"Peak1779","18_33"
282.27798,507.3,"Peak1780","29_35"
282.62232,359.6,"Peak1781","39_34"
282.63142,340.3,"Peak1782","33_23"
282.63984,432.3,"Peak1783","4_27"
282.82236,42,"Peak1784","44_1"
282.90928,557.4,"Peak1785","36_39"
283.00492,46.7,"Peak1786","22_1"
283.02929,569.6,"Peak1787","43_55"
283.10661,62.4,"Peak1788","8_2"
283.1298,337.7,"Peak1789","33_23"
283.14979,456.3,"Peak1790","40_31"
283.18931,536.5,"Peak1791","22_42"
283.22352,565.6,"Peak1792","22_45"
283.24053,289.7,"Peak1793","47_14"
283.26209,446.4,"Peak1794","3_32"
283.28132,531.5,"Peak1795","29_37"
283.62931,261.3,"Peak1796","33_16"
283.96612,91.2,"Peak1797","27_5"
283.98152,45,"Peak1798","26_1"
283.99175,35.2,"Peak1799","19_1"
284.03153,61.7,"Peak1800","18_3"
284.0468,468.1,"Peak1801","27_30"
284.12707,332.2,"Peak1802","13_19"
284.14622,403.4,"Peak1803","36_25"
284.15153,139.9,"Peak1804","3_7"
284.19246,519.7,"Peak1805","2_42"
284.23222,49,"Peak1806","30_1"
284.26541,443.8,"Peak1808","3_32"
284.29361,546.1,"Peak1809","49_33"
284.32986,412.3,"Peak1810","4_25"
284.63741,398.9,"Peak1811","18_28"
284.81943,41.8,"Peak1812","27_1"
284.90895,39.5,"Peak1813","44_1"
284.95994,156.4,"Peak1814","2_9"
285.00422,49.3,"Peak1815","3_1"
285.00876,531.8,"Peak1816","37_33"
285.03059,164.1,"Peak1817","49_8"
285.13046,345,"Peak1819","36_20"
285.16818,502.2,"Peak1821","2_40"
285.18619,282.9,"Peak1822","36_14"
285.22011,505.9,"Peak1823","19_37"
285.2565,270.9,"Peak1824","30_31"
285.29717,517.6,"Peak1825","7_49"
285.62649,345.1,"Peak1826","3_22"
285.91364,193.7,"Peak1827","19_13"
286.14259,344,"Peak1828","13_19"
286.16061,526.1,"Peak1829","2_42"
286.20019,534,"Peak1830","2_42"
286.22798,505.6,"Peak1831","19_37"
286.2365,419.7,"Peak1832","33_30"
286.27309,294.5,"Peak1833","19_20"
286.62423,343.7,"Peak1834","50_21"
286.63402,371.1,"Peak1835","38_45"
286.77034,43.4,"Peak1836","33_1"
286.90607,40.5,"Peak1837","27_1"
286.93086,44.3,"Peak1838","33_1"
286.95701,154.1,"Peak1839","2_9"
287.0128,41,"Peak1840","29_1"
287.07955,370.6,"Peak1841","36_23"
287.09908,53.8,"Peak1842","27_2"
287.13374,363,"Peak1843","30_35"
287.13977,383,"Peak1844","37_23"
287.14582,334.1,"Peak1845","13_19"
287.20323,59.2,"Peak1846","26_2"
287.23139,505.4,"Peak1847","17_38"
287.63107,373.5,"Peak1848","38_45"
287.96046,43.2,"Peak1850","3_1"
288.00247,89.6,"Peak1851","19_5"
288.08294,251.8,"Peak1852","27_13"
288.13215,371.3,"Peak1854","38_45"
288.17935,560.6,"Peak1856","43_54"
288.17948,248,"Peak1857","48_18"
288.21558,80.2,"Peak1858","17_3"
288.25228,333.6,"Peak1860","47_16"
288.28838,286.3,"Peak1861","26_17"
288.6391,408.6,"Peak1862","17_30"
288.76737,43.4,"Peak1863","33_1"
288.91973,39.1,"Peak1864","18_1"
288.96722,570.3,"Peak1865","15_47"
289.14137,409,"Peak1869","17_30"
289.21898,80,"Peak1870","17_3"
289.25138,285.1,"Peak1872","48_21"
289.61889,343.8,"Peak1874","39_33"
289.62965,370.9,"Peak1875","32_44"
289.63936,411.9,"Peak1876","50_26"
289.92416,37.5,"Peak1879","19_1"
290.07341,569.6,"Peak1880","4_42"
290.13147,371.4,"Peak1883","8_19"
290.14012,421,"Peak1884","17_31"
290.15858,539.5,"Peak1885","2_42"
290.19475,272,"Peak1886","2_21"
290.60856,360.2,"Peak1890","29_25"
290.6267,368.2,"Peak1891","38_45"
290.63768,409.8,"Peak1892","17_30"
290.76451,43.4,"Peak1893","4_1"
290.85411,41,"Peak1894","44_1"
291.01365,569.6,"Peak1895","43_55"
291.1102,359.8,"Peak1897","38_44"
291.1281,368.6,"Peak1899","10_23"
291.13965,343.7,"Peak1900","39_33"
291.15582,539.2,"Peak1901","27_35"
291.19214,527,"Peak1902","2_42"
291.60875,359.9,"Peak1903","29_25"
291.61395,372.3,"Peak1904","18_26"
291.63575,406.3,"Peak1905","28_35"
291.64561,367.8,"Peak1906","17_27"
292.01099,568.6,"Peak1909","43_55"
292.07168,541.2,"Peak1910","44_50"
292.11022,362.6,"Peak1911","19_25"
292.14725,368.9,"Peak1912","41_26"
292.16197,556.5,"Peak1913","4_41"
292.65357,388,"Peak1915","47_22"
292.66381,554,"Peak1916","4_41"
292.76178,45.2,"Peak1917","17_1"
292.85111,41.1,"Peak1918","44_1"
292.86614,34,"Peak1919","27_1"
292.99273,570.1,"Peak1921","46_75"
293.03301,40.9,"Peak1922","22_1"
293.0965,48.4,"Peak1924","18_2"
293.13465,530.8,"Peak1925","15_44"
293.17094,552.5,"Peak1927","37_34"
293.21,342.7,"Peak1929","19_24"
293.66409,551.9,"Peak1931","4_41"
294.09997,49.6,"Peak1932","6_1"
294.10872,383.5,"Peak1933","38_46"
294.15979,521.4,"Peak1934","4_37"
294.19039,257,"Peak1935","4_12"
294.22658,334.3,"Peak1936","2_26"
294.93768,39.1,"Peak1940","34_1"
294.97188,570.1,"Peak1941","46_75"
295.02981,66.9,"Peak1943","6_2"
295.10052,51.2,"Peak1944","18_2"
295.14744,396.5,"Peak1945","38_46"
295.22559,411.1,"Peak1946","3_27"
295.26205,437.3,"Peak1947","37_27"
295.64656,398.7,"Peak1948","38_46"
295.68942,103.4,"Peak1949","47_4"
295.94116,39.5,"Peak1950","34_1"
295.96929,535.4,"Peak1951","37_33"
296.10405,55.5,"Peak1953","6_1"
296.14492,399.6,"Peak1954","38_46"
296.20757,205.3,"Peak1955","47_10"
296.24189,240.7,"Peak1956","3_15"
296.29378,366.9,"Peak1957","42_31"
296.53752,498.9,"Peak1958","42_37"
296.64684,395.4,"Peak1959","38_46"
296.79905,42.1,"Peak1960","33_1"
296.94198,37.8,"Peak1961","51_1"
296.9513,536.3,"Peak1962","37_33"
296.96934,35.5,"Peak1963","17_1"
297.02832,387.7,"Peak1964","30_38"
297.14515,397.2,"Peak1965","38_46"
297.16852,313.3,"Peak1966","33_21"
297.18008,444,"Peak1967","12_39"
297.2412,437.1,"Peak1968","3_31"
297.64694,398.8,"Peak1970","38_46"
297.93099,532.3,"Peak1971","37_33"
297.94853,538.2,"Peak1972","4_39"
298.09512,236.5,"Peak1973","19_16"
298.14284,387.2,"Peak1974","38_46"
298.23654,314.4,"Peak1975","30_33"
298.24176,429.6,"Peak1976","3_30"
298.27278,430.2,"Peak1977","12_37"
298.30904,526.8,"Peak1978","38_52"
298.3456,354.6,"Peak1979","4_20"
298.62412,343.5,"Peak1980","39_33"
298.64444,401.2,"Peak1982","38_46"
298.79612,42,"Peak1983","33_1"
299.01831,307.4,"Peak1985","3_19"
299.05492,64.4,"Peak1986","18_3"
299.06039,569.8,"Peak1987","43_55"
299.1087,534.6,"Peak1988","37_33"
299.12609,344.3,"Peak1989","39_33"
299.13898,387.2,"Peak1990","47_22"
299.16972,510.3,"Peak1991","4_36"
299.18396,510.9,"Peak1992","37_32"
299.22043,345.4,"Peak1993","19_24"
299.23563,259.3,"Peak1994","27_14"
299.25708,413.7,"Peak1995","47_25"
299.34883,350.3,"Peak1996","4_20"
299.63298,368.6,"Peak1998","38_45"
299.91173,569.5,"Peak1999","45_43"
299.96933,35.1,"Peak2000","3_1"
300.02286,67,"Peak2002","6_2"
300.05871,57,"Peak2003","4_2"
300.13348,368.7,"Peak2004","38_45"
300.14105,73.4,"Peak2005","8_3"
300.1767,522,"Peak2006","38_51"
300.19766,249,"Peak2007","17_17"
300.21573,557.4,"Peak2008","9_43"
300.25209,561.2,"Peak2009","48_38"
300.28854,491.6,"Peak2010","50_34"
300.63951,389.1,"Peak2011","38_46"
300.79343,42.1,"Peak2012","42_2"
300.88287,40.8,"Peak2013","44_1"
300.93542,34.8,"Peak2014","47_1"
301.0287,55.3,"Peak2015","47_2"
301.0367,45.9,"Peak2016","3_1"
301.05784,477.5,"Peak2017","37_29"
301.11598,484.8,"Peak2018","40_34"
301.11692,88.3,"Peak2019","5_4"
301.13981,54,"Peak2020","13_2"
301.17883,296.3,"Peak2021","50_17"
301.20116,249.4,"Peak2022","36_11"
301.21801,517.6,"Peak2023","51_34"
301.25328,318.7,"Peak2024","32_39"
301.29183,480.6,"Peak2026","36_32"
301.63975,388.1,"Peak2028","38_46"
301.64763,430.6,"Peak2029","33_31"
301.6645,554.7,"Peak2030","4_41"
302.01825,56.9,"Peak2031","18_2"
302.06965,230.2,"Peak2032","4_10"
302.10088,72.3,"Peak2033","5_3"
302.14319,115.3,"Peak2034","36_5"
302.14934,430.2,"Peak2035","47_26"
302.1946,267.4,"Peak2036","19_19"
302.21333,274.6,"Peak2037","17_19"
302.23117,301.3,"Peak2038","2_23"
302.24257,49.3,"Peak2039","38_2"
302.30382,318.6,"Peak2040","11_26"
302.62643,365.4,"Peak2041","3_23"
302.63753,388.5,"Peak2042","38_46"
302.64833,427.4,"Peak2043","50_27"
302.74416,43.5,"Peak2044","20_1"
302.87994,41,"Peak2045","4_1"
303.02166,53.7,"Peak2047","9_2"
303.07277,54.4,"Peak2048","27_2"
303.15306,436.3,"Peak2052","4_28"
303.17639,54.9,"Peak2053","4_2"
303.19423,252.4,"Peak2054","19_17"
303.21675,275.3,"Peak2055","17_19"
303.23078,495.7,"Peak2056","47_29"
303.23447,96.7,"Peak2057","47_4"
303.64557,364.7,"Peak2059","39_34"
303.65464,431.7,"Peak2060","4_27"
304.02226,54.6,"Peak2061","9_2"
304.14264,344.1,"Peak2062","38_43"
304.14732,365.3,"Peak2063","19_25"
304.17425,254.1,"Peak2065","2_19"
304.21058,50.2,"Peak2066","17_1"
304.22901,291,"Peak2067","17_20"
304.234,508.6,"Peak2068","38_50"
304.2981,330.7,"Peak2070","36_19"
304.65352,379.6,"Peak2071","49_24"
304.74118,43.6,"Peak2072","33_1"
304.98851,550.9,"Peak2073","19_42"
305.15568,45.7,"Peak2074","27_1"
305.17095,551.5,"Peak2075","36_39"
305.21392,51.6,"Peak2076","17_1"
305.24619,475,"Peak2077","48_30"
305.30179,333.5,"Peak2078","36_19"
305.64801,398.9,"Peak2079","38_46"
306.01337,51.7,"Peak2080","3_1"
306.02432,84.1,"Peak2081","19_4"
306.04513,569.9,"Peak2082","43_55"
306.15021,395.7,"Peak2083","2_30"
306.15894,46.4,"Peak2084","27_1"
306.17434,546.2,"Peak2085","48_36"
306.24159,516.2,"Peak2086","24_34"
306.26235,242.7,"Peak2087","11_20"
306.27781,360.8,"Peak2088","50_22"
306.65163,393.1,"Peak2089","19_27"
306.7384,43.6,"Peak2090","8_1"
306.82791,41.4,"Peak2091","4_1"
306.88503,32.5,"Peak2092","19_1"
306.96781,545.1,"Peak2093","19_41"
307.01816,48,"Peak2094","50_1"
307.04514,569.2,"Peak2095","23_52"
307.1145,527.3,"Peak2096","40_38"
307.15013,517.1,"Peak2097","19_39"
307.18648,558,"Peak2099","4_42"
307.22562,378.2,"Peak2100","50_24"
307.26159,473.7,"Peak2102","2_38"
307.28145,361.4,"Peak2103","40_22"
307.95296,38.7,"Peak2104","19_1"
308.12438,334.9,"Peak2105","13_19"
308.18434,570.7,"Peak2107","4_42"
308.20561,200,"Peak2108","47_9"
308.82497,41.4,"Peak2112","4_1"
308.85611,484.9,"Peak2113","4_33"
309.02021,90.3,"Peak2117","3_4"
309.06139,545.4,"Peak2118","13_37"
309.08096,53.3,"Peak2119","18_2"
309.12946,529.1,"Peak2120","4_37"
309.16569,539.2,"Peak2121","2_42"
309.18564,106.1,"Peak2122","47_4"
309.18774,447.1,"Peak2123","36_29"
309.24134,493,"Peak2124","15_39"
310.00365,569.8,"Peak2125","46_75"
310.02128,537.9,"Peak2126","37_33"
310.03283,395.1,"Peak2127","38_46"
310.16068,562.2,"Peak2128","4_42"
310.19992,76.4,"Peak2129","49_3"
310.3093,542.6,"Peak2131","37_33"
310.63413,365.7,"Peak2132","49_23"
310.82263,41.4,"Peak2133","19_1"
310.85541,500.9,"Peak2134","19_36"
310.91159,39,"Peak2135","29_1"
310.97594,77.8,"Peak2136","22_2"
311.00368,539.8,"Peak2138","37_33"
311.03075,397.2,"Peak2139","38_46"
311.06749,250.6,"Peak2141","3_16"
311.18396,323.7,"Peak2143","2_25"
311.20316,75.7,"Peak2144","49_3"
311.31273,438.8,"Peak2145","19_32"
311.63176,367.3,"Peak2146","29_25"
311.91502,38.7,"Peak2148","36_1"
311.98305,531.5,"Peak2149","37_33"
312.02794,391.4,"Peak2150","38_46"
312.13342,364.9,"Peak2151","29_25"
312.15796,369.5,"Peak2152","13_22"
312.17905,397,"Peak2153","17_29"
312.21552,91.9,"Peak2155","49_4"
312.25212,434.1,"Peak2156","36_28"
312.32487,532.6,"Peak2157","32_55"
312.63183,365.3,"Peak2158","30_35"
312.6397,379.5,"Peak2159","30_37"
312.77614,45.8,"Peak2161","20_1"
312.91023,37.6,"Peak2162","29_1"
312.98303,542.9,"Peak2163","40_39"
313.03139,391.4,"Peak2164","41_28"
313.14197,399.1,"Peak2165","27_24"
313.16114,369.3,"Peak2166","13_22"
313.21817,303.6,"Peak2167","17_21"
313.23612,356.6,"Peak2168","2_27"
313.27215,504.5,"Peak2169","19_37"
313.64001,380,"Peak2170","30_37"
313.64732,413.1,"Peak2171","4_25"
313.67541,553.5,"Peak2172","13_38"
313.90397,185,"Peak2173","2_13"
313.92742,501.5,"Peak2174","19_36"
313.96207,570,"Peak2175","43_55"
314.0285,391.6,"Peak2176","41_28"
314.14527,411.8,"Peak2177","19_29"
314.17363,314.3,"Peak2178","47_15"
314.19502,298.5,"Peak2179","19_20"
314.23113,151.2,"Peak2180","49_7"
314.26766,473.9,"Peak2181","19_34"
314.67376,507.4,"Peak2182","23_47"
314.77787,42.9,"Peak2184","24_1"
315.07834,46.7,"Peak2185","18_2"
315.13241,260,"Peak2187","8_11"
315.16289,52.8,"Peak2188","19_1"
315.23444,150.5,"Peak2192","49_7"
316.02374,401.6,"Peak2195","41_29"
316.08171,45.5,"Peak2196","6_1"
316.11643,265.8,"Peak2197","28_26"
316.17425,527,"Peak2199","37_33"
316.21039,255.9,"Peak2200","2_19"
316.24663,214.4,"Peak2201","17_14"
316.65854,400.5,"Peak2204","40_26"
316.77482,42.9,"Peak2205","11_1"
316.85664,41,"Peak2206","4_1"
316.98493,42.3,"Peak2207","24_1"
317.05456,59.9,"Peak2209","3_1"
317.08235,46.2,"Peak2210","6_1"
317.16067,53.3,"Peak2211","19_1"
317.20966,330.6,"Peak2213","19_22"
317.2494,217.4,"Peak2214","17_14"
317.70241,103.1,"Peak2215","47_4"
318.04097,421.3,"Peak2216","19_29"
318.05774,73.5,"Peak2217","3_3"
318.16384,49.6,"Peak2219","22_1"
318.1896,562,"Peak2220","19_43"
318.19462,75.2,"Peak2221","47_3"
318.22619,296.6,"Peak2222","33_19"
318.25382,218.3,"Peak2223","17_14"
318.65569,412.7,"Peak2225","27_25"
318.71798,45.8,"Peak2227","27_1"
318.85396,41,"Peak2228","45_1"
318.93611,39.6,"Peak2229","19_1"
318.96842,43.4,"Peak2230","33_1"
319.12749,62.3,"Peak2231","27_3"
319.15049,535.8,"Peak2232","6_45"
319.16937,51.1,"Peak2233","45_1"
319.1914,349.3,"Peak2234","17_25"
319.22312,513.6,"Peak2235","19_38"
319.26197,465.9,"Peak2236","2_37"
319.28324,471.6,"Peak2237","25_36"
320.71501,45.3,"Peak2240","19_1"
320.86848,38.4,"Peak2241","29_1"
320.88695,559,"Peak2242","8_32"
320.9655,43.6,"Peak2243","33_1"
321.12956,536.6,"Peak2244","2_42"
321.12958,45.7,"Peak2245","27_1"
321.14505,530.6,"Peak2246","45_40"
321.16577,525.1,"Peak2247","42_40"
321.20107,531,"Peak2248","15_44"
321.25663,336.9,"Peak2249","24_20"
321.2776,477,"Peak2250","2_38"
321.65541,393.5,"Peak2251","19_27"
322.00475,51.5,"Peak2252","3_1"
322.14263,462.8,"Peak2253","37_28"
322.18475,204.5,"Peak2254","29_15"
322.19999,506,"Peak2255","4_35"
322.29356,437.6,"Peak2256","51_31"
322.80959,41.8,"Peak2257","26_1"
322.93008,44.6,"Peak2258","6_1"
322.99218,44.3,"Peak2259","3_1"
323.14509,533.5,"Peak2262","33_39"
323.18122,544.2,"Peak2263","6_45"
323.19357,506.5,"Peak2264","30_46"
323.25698,482.4,"Peak2265","19_34"
323.29312,476.4,"Peak2266","19_34"
323.93103,35,"Peak2267","17_1"
324.00003,51.6,"Peak2268","18_2"
324.07316,570.4,"Peak2269","45_43"
324.17929,441.2,"Peak2270","4_28"
324.21524,229.4,"Peak2271","19_16"
324.28834,448.1,"Peak2272","50_29"
324.32487,531.6,"Peak2273","4_38"
324.80668,41.9,"Peak2275","33_1"
324.92717,44.1,"Peak2276","26_1"
324.99245,70.4,"Peak2277","17_2"
325.05434,52.4,"Peak2280","44_2"
325.16075,532.2,"Peak2282","27_34"
325.19945,503.8,"Peak2283","26_29"
325.21934,162.7,"Peak2284","20_11"
325.23619,498.1,"Peak2285","3_36"
325.2835,309,"Peak2287","4_16"
325.29159,447.7,"Peak2288","3_32"
325.98492,569.6,"Peak2289","4_42"
326.23085,306.6,"Peak2292","41_25"
326.26754,330.8,"Peak2293","13_19"
326.30395,491.4,"Peak2294","50_34"
326.37681,386.4,"Peak2295","4_23"
326.70808,97.6,"Peak2296","47_4"
326.8043,43.6,"Peak2297","19_1"
326.84817,30.5,"Peak2298","10_1"
326.88549,39.3,"Peak2299","29_1"
327.00678,347.2,"Peak2301","19_24"
327.05065,43.4,"Peak2302","22_1"
327.0765,358.7,"Peak2303","30_35"
327.25131,399.8,"Peak2306","19_28"
327.30726,491.4,"Peak2307","50_34"
328.01,357.4,"Peak2310","19_25"
328.04732,40.5,"Peak2311","22_1"
328.07555,363.5,"Peak2312","19_25"
328.2101,528.9,"Peak2313","19_40"
328.22888,284.9,"Peak2314","36_15"
328.2465,207.1,"Peak2315","36_9"
328.31942,559.9,"Peak2316","32_57"
