"mz","time","rep1","rep2","rep3"
102.0002697,2130.405029,0,17215.64063,15963.97754
101.9398357,2131.019938,8020.818848,6423.441895,7462.02832
94.54560597,2131.366618,445959.8125,319135.1875,280506.0313
82.53708336,2131.639974,32655.38867,17527.09375,19376.50391
214.917347,2131.699951,56949.78906,16810.87109,40236.92188
101.9954386,2131.794922,0,15667.09473,14668.38184
143.0394077,2131.92334,27463.55859,19051.89648,17549.39648
102.0285865,2132.650024,0,124416.3125,97968.08594
104.0300757,2132.726644,567675.3125,468669.3438,432186.375
141.9584942,2132.919922,52101.13281,15411.05762,17019.54102
102.014083,2133.179932,0,40071.49609,28589.09961
126.0049376,2133.220093,25188.27539,8360.572266,0
102.0380326,2133.47998,188064.4844,142188.1875,137986.8906
101.9363457,2134.399984,8559.152344,6895.108887,5738.438477
74.53065585,2134.513346,43657.63672,10192.0498,12888.20898
211.4782768,2134.523275,178247.5,57898.71484,120502.4063
94.04513817,2135.109985,3360304,0,2525510.5
110.0086497,2135.183268,44234.73047,7617.02832,18781.64258
170.0085303,2135.97998,12974.33008,0,9477.923828
101.9587101,2136.399984,10152.28516,7216.694336,8212.996094
102.0265439,2136.400024,0,98205.36719,72942.13281
271.9163856,2136.656657,102552.9688,70180.67188,56402.38281
89.50681462,2137.090007,181509,66017.46875,67499.0625
102.0037262,2137.25,0,19493.33984,17835.75
102.0182396,2137.25,0,39317.42578,36008.72266
102.5384786,2137.389974,21384.29688,11192.625,17151.02344
101.9966938,2137.863281,19829.89258,16151.32129,15955.25293
125.986148,2137.949951,2065008,518098.625,1144894.125
102.0866781,2138.329997,11820.38184,13253.52148,12137.25195
102.0486473,2138.75,0,47616.07422,40445.24609
102.0735269,2139.296631,14500.72266,17675.76367,15045.29785
102.0797644,2139.343262,11629.39844,14327.05078,13118.05273
102.5323197,2139.58667,325467.6563,197490.2031,221644.1719
101.9639052,2139.650024,9395.547852,0,6282.635254
70.01271292,2140.459961,47516.09766,0,11871.16992
101.9849055,2141.110026,15838.25781,10711.53516,10222.23047
333.4475208,2141.116699,11627.61719,19285.94531,15956.66992
129.554884,2141.176676,19705.95117,13371.44238,15050.53809
94.04239354,2141.213298,26896.76172,19124.56836,21081.29297
101.9453434,2141.233317,8302.944336,6273.290039,6912.290039
124.543431,2141.233317,194132.0313,116503.1953,132380.0313
160.0226641,2141.319987,34304.11719,25504.17773,20487.92969
151.0352192,2141.406657,901379.6875,527366,484499.5625
102.023089,2142.179932,0,66654.30469,67559.39844
107.0308614,2142.196615,9611.87207,98447.76563,31861.83008
138.5106268,2142.303304,116996.8125,46619.71094,58728.21875
103.0315757,2142.743327,103041.1719,152446.8125,123842.3516
102.0438133,2142.929932,0,69934.64844,68411.28906
152.0359523,2142.93335,78959.98438,52962.17188,44964.26172
153.0326453,2143.309977,104700.0625,66123.95313,52275.80859
73.5318629,2143.649984,367906.8125,91892.64844,137186.8125
154.9900386,2144.209961,36805.78516,23313.85352,22318.32227
122.5471048,2145.050049,7716148,0,5156650.5
83.51704655,2145.129964,59438.21484,22212.42969,34444.32813
154.4855286,2145.526611,67508.42969,33215.30078,33291.52734
94.0393174,2145.699951,20323.69141,0,12179.56738
129.9789975,2145.859945,28819.04102,9790.136719,21438.51953
102.0002684,2145.890015,0,15670.51855,15184.31836
159.023949,2145.949951,261775.0313,163645.5,167027.1406
123.5502917,2146.323324,42306.01563,34097.05859,30924.72461
164.0667081,2146.690023,17131.58008,9794.042969,11896.88477
168.0095141,2146.833252,37842.76172,32446.07227,27153.10156
102.0534831,2146.903239,29414.77344,30881.27148,29985.18555
182.9850924,2147.150024,384307.5,0,193685.2969
102.5353343,2147.573324,1898337.375,1445281.75,1569549.375
94.04513069,2149.976644,3360304,2251330.25,2175535.5
90.52590268,2150.07666,240047.875,62943.12891,189613.0625
102.1169557,2150.386637,20533.68164,30162.68555,25233.04883
101.9955177,2150.436605,16210.20313,13789.99707,13637.66406
104.0300809,2150.513265,468918.375,385820.4688,432186.375
230.9926358,2150.839925,24287.17383,11414.3457,10743.91797
104.5318035,2151.133301,42663.36328,27132.37891,36981.82422
102.0044039,2151.419922,0,16327.17383,16355.7041
213.0181489,2151.533366,266204.0938,781262.75,457477.1563
95.54547211,2151.893311,33761.44922,24626.47461,24256.00586
101.9864404,2152.005005,0,9831.726563,11209.49023
169.0087073,2152.016683,49787.30859,32737.12695,46911.60938
101.9988808,2152.174927,0,15233.85742,14257.36035
102.0472517,2152.174927,0,41630.14844,42540.09375
167.0127597,2152.836589,7434468.5,5847105,6748999.5
89.50680519,2153.093343,204155.3438,90513.75781,57545.94922
158.0027703,2154.013265,66912.41406,28653.03516,41801.96094
82.01914047,2154.289958,28579.13672,10421.80273,13069.37891
102.0866657,2154.306641,9717.158203,11073.31738,10738.2666
103.0368967,2154.449951,62724.50781,53642.64453,47200.03125
94.04113346,2154.564941,23705.87305,0,16634.56445
81.52049789,2154.64502,3147464,0,1709595
84.95971518,2155.226644,154537.2188,14192.14551,50645.10156
95.04384431,2155.703369,492968.5,336678.5625,322472.8438
101.9638979,2157.554932,9040.855469,0,6282.286133
102.029306,2157.974976,0,101943.9297,92338.02344
94.05093606,2158.483317,20512.54102,11223.81738,11086.95801
125.9861482,2159.416667,1843456.375,298459.625,1029990.375
101.9661408,2160.639974,10284.13867,6738.932129,5868.277344
166.9802324,2160.766683,14260.85059,10484.3125,10569.43457
146.4993889,2161.100016,209254.2188,89046.72656,165802.0156
73.53186779,2161.17334,367906.8125,75994.03906,130704.0938
101.9919929,2161.469971,0,10757.2666,10226.07227
107.0308793,2162.11499,0,97013.33594,26103.48828
82.02227037,2162.139974,159584.1563,46533.44141,86496.13281
102.0062449,2162.170003,84185.10938,70516.25781,65907.15625
141.9584787,2162.276611,57260.22656,18255.05078,19104.66992
141.9585001,2162.34668,53122.73047,18255.05078,20545.3457
101.9620463,2162.469971,7794.725098,5621.170898,6491.103516
74.53065701,2162.77002,42066.07813,13565.98145,12646.28027
101.9646093,2162.844971,8361.637695,0,5265.348145
94.54561779,2163.053304,429620.25,327481.4688,285095.5938
102.0265466,2163.084961,0,67385.4375,68750.78906
102.0036067,2163.136719,18648.96094,14182.0918,14026.34277
94.04787606,2163.293376,29065.49219,19298.43164,18528.97852
106.0287644,2163.610026,40232.79297,35945.69531,38108.64453
84.95970177,2164.103353,139258.6094,14192.14551,50645.10156
113.963618,2164.16333,18294.34375,4575.38916,8327.415039
102.0472703,2164.543294,45443.02734,37289.10156,36069.29688
102.0002662,2164.964966,0,12274.39355,12701.6084
138.5106217,2165.306641,116009.3281,35422.56641,70564.10156
101.9705456,2165.523356,10294.55566,8056.447754,7057.52832
101.9793753,2165.630046,9988.766602,7316.6875,7139.071777
102.1169525,2165.899984,17263.30859,24652.66797,23547.33203
143.0394279,2166.070068,34459.86328,19441.12305,16813.29688
101.9819031,2166.083333,10414.36328,8405.949219,7230.301758
102.0417413,2166.275024,0,77081.60938,63161.20703
94.04909778,2166.529948,19880.28125,16454.60352,14275.64941
101.9694314,2166.535034,8781.708984,0,5685.720703
95.54547967,2166.593343,42488.65234,29954.5957,27946.67383
123.0402507,2166.706706,49972.98828,18307.1582,31663.61914
102.0177048,2167.593343,36585.25,28019.33789,28007.17383
94.05093775,2168.136719,20512.54102,10958.71289,12062.57227
168.0095189,2168.52002,35067.35156,20183.94727,21609.40625
102.532308,2168.806722,255215.4063,169159.0938,183048.9844
94.04238212,2168.866699,25197.86719,18380.95117,18276.94727
252.4557116,2169.090007,44000.86328,10978.48926,17169.78516
102.0262517,2169.100016,75282.72656,67385.4375,61128.80469
146.499384,2169.350016,209254.2188,91913.55469,147386.9844
239.9663693,2169.456706,95731.65625,46646.32813,58510.73438
94.04050329,2169.580078,18618.79883,0,10181.26074
153.0326395,2169.746663,87543.66406,48643.57031,48436.37109
171.0054415,2170.203369,105863.1797,71453.91406,61793.82031
166.9831333,2170.236654,15192.83691,11507.65723,11526.98926
74.53064398,2171.316732,42066.07813,13565.98145,12302.25195
271.9163457,2171.73999,83237.21094,46471.23047,56402.38281
95.04383848,2172.513346,495535.1563,327916.8125,319362.0625
101.9941489,2172.696696,13483.28027,9169.65625,11738.14453
160.0225895,2172.806722,28462.7832,16822.01758,23729.83398
102.027666,2172.920003,94079.11719,83921.03125,83015.14063
74.03227466,2173.076742,35901.16406,11979.93555,16051.01074
171.9914443,2173.526693,59289.13281,43678.82031,47542.61328
73.53186582,2173.77002,327109,73860.60156,130704.0938
94.54561911,2173.799967,429620.25,270453.9688,285095.5938
94.04513589,2173.994995,3259803.5,0,2115778.75
81.52047944,2174.406657,2823070.25,947333.75,1351181.875
90.52591072,2174.623372,232884.2969,48930.63281,168685.6406
101.9850654,2174.725098,0,7733.58252,7555.854492
101.9878467,2175.310059,0,7973.205566,7696.669922
152.0359489,2175.829997,74109.38281,46375.59766,45882.00391
123.0402327,2176.976644,49972.98828,19184.93164,31663.61914
104.5318017,2177.306722,31621.27539,25519.10742,29432.61914
101.9933725,2177.580078,0,9705.821289,8323.800781
168.0095286,2177.850016,35067.35156,18888.61719,20976.63867
158.0027489,2178.069987,76542.69531,34084.0625,38307.98828
102.040172,2178.206706,98787.53906,78509.98438,72801.75781
89.50681055,2178.453288,202547.0625,60635.37109,70302.63281
102.5353393,2178.48999,1601742.5,1018707.125,1285988.25
159.0239546,2179.303304,256883.9531,138070.625,157685.4844
102.0445084,2179.859985,0,43579.01172,41414.53516
94.04972042,2180.090007,21539.32813,12133.95215,14396.46289
152.0359457,2180.81665,74109.38281,51017.47656,41405.52734
168.0159805,2181.023356,261489.5938,204079.0313,180459.8906
102.0596755,2181.100016,17342.13477,13600.95117,16089.93652
94.54559695,2181.38501,0,285385.9063,281385.625
151.0352129,2181.440023,857248,455497.9688,491542.4063
208.0393158,2181.440023,711394.0625,606659.875,547985.125
101.9604527,2181.475098,7865.074219,0,4886.074707
151.0352174,2181.766683,857248,493634.1875,462835.625
102.0472669,2181.899902,0,32625.06641,34531.07813
138.510609,2182.246663,108145.8438,27722.93555,64681.90625
70.01271066,2182.905029,46619.82813,0,13742.68848
102.0338551,2183.040039,16400000,0,12500000
90.5259065,2183.066732,209579.75,48930.63281,150340.0781
81.51778183,2183.565063,19015.6582,9279.973633,0
167.0127534,2183.583333,6281638.5,3940281.25,4547176
94.04909068,2183.76001,23414.94727,0,13760.22168
158.0027513,2184.15332,76542.69531,34084.0625,41868.34766
101.997349,2184.276693,14460.32422,10471.2832,10163.49414
110.008669,2184.293376,30922.52148,8562.368164,14606.23535
153.0326488,2184.743327,79177.30469,48643.57031,46101.70703
125.9861378,2185.056641,1418511.875,258898.25,710144.6875
94.54358751,2186.553304,42758.4375,26027.73828,32363.79883
255.9441182,2186.734985,341284.25,0,258533.1563
129.9790392,2186.815063,21198.38672,0,13377.04492
102.0693769,2186.866699,12949.18066,9913.432617,11242.10156
82.53707634,2187.540039,32202.10547,0,15758.0459
94.04297425,2187.560059,26650.22852,0,13092.98926
123.5502843,2187.59668,31708.81055,21173.00977,18932.28125
102.0811359,2187.886637,9373.152344,8401.563477,7938.029297
103.0315783,2188.083333,98718.42969,69932.17188,75815.49219
167.0127816,2188.305054,6139776,0,4480708.5
104.0300846,2188.546631,417074.0625,229890.5625,238881.4219
74.53063485,2188.780029,51348.01563,13565.98145,10610.04102
102.025169,2188.934937,0,53963.98438,54131.07422
435.8850345,2189.000081,10315.48242,7809.813477,6005.962402
164.0666952,2189.223307,20812.72852,8508.963867,13126.07031
73.53185924,2189.243327,342906.25,70853.51563,119609.1172
123.0486629,2189.323324,635809.25,491693.6563,478846.8125
102.532309,2189.613363,190312.5313,135506.1719,149754.6563
94.0451369,2189.724976,3222783,0,2002313.375
103.0336013,2190.209961,19715.9043,12771.63965,14710.48535
192.0616089,2190.219971,72409.64063,54329.34375,40776.45313
94.05199105,2190.379964,13695.6543,9950.203125,7307.64209
141.9584922,2190.463298,53756.35547,15500.57129,21585.35352
166.9802299,2190.540039,12011.35938,8484.400391,8049.007813
104.5318061,2190.873372,28556.05273,21219.60352,20256.04297
102.0403381,2191,82084.65625,60092.67578,64915.19141
143.9967025,2191.213298,148199.2188,22155.2207,69060.55469
124.5434312,2191.329997,128029.0156,99179.60938,83204.125
211.4782554,2191.943359,85474.0625,31111.83984,61891.35938
113.9635697,2193.143311,21247.63086,6889.178223,9242.623047
106.0287666,2193.373372,31660.11914,22988.89258,26605.36719
94.04911621,2193.389974,23414.94727,16429.12891,13891.00488
94.04909621,2193.619995,23359.85547,0,13891.00488
171.0054399,2193.686686,93312.59375,60347.15234,52008.28125
102.0176787,2193.983317,30332.47461,24565.73047,21148.66797
102.027239,2194.089966,0,74782.99219,55822.19141
102.0721473,2194.549927,0,9708.583008,9393.055664
95.0438309,2194.716715,471041.1563,322437.6875,299735.5625
102.0389546,2194.790039,91523.07813,74482.99219,86559.39844
123.0455579,2194.813314,91546.14844,74243.80469,62084.17969
82.53708737,2194.83667,34517.30078,9479.94043,21603.43945
95.54546968,2195.243327,37803.48047,23168.85938,28337.27539
102.0230975,2195.790039,0,40134.20313,40873.80469
159.0239483,2196.286621,231324.8594,114956.6406,149508.2344
122.5393553,2196.554932,30459.58008,0,20774.63086
124.5434364,2196.716715,113300.5469,95527.67188,83204.125
82.02226303,2196.859945,117860.4141,28719.57422,63475.50781
102.0499983,2197.133382,29455.60938,22695.51172,22809.64648
101.9927303,2197.236654,11379.81348,6324.666016,7899.071777
102.0279278,2197.304932,0,64686.99609,52689.0625
107.0308851,2197.36499,0,71186.96094,21302.27734
89.50681553,2197.543294,186403.9219,60635.37109,64419.44141
210.479224,2198.930094,130747.9453,32610.41992,61700.00781
94.04971518,2199.833333,23086.83008,13031.7334,12551.53516
124.5434254,2199.996745,113300.5469,87302.46094,83204.125
101.9714654,2200.289917,7904.62793,0,5011.680664
102.0338467,2200.460042,15800000,10400000,11600000
416.8797439,2200.466634,8188.633301,3185.228516,6441.354492
103.5316102,2200.516683,19018.91016,13980.47461,15015.65137
143.9967038,2200.766602,145970.7344,22155.2207,59308.15625
102.0403309,2201.059937,0,53199.28516,58805.4375
102.0441878,2201.099935,51687.19531,39950.32813,39277.71484
122.5470968,2201.130005,5561102,0,3718254.25
73.53185842,2201.159993,337588.2188,72011.46094,125437.8438
122.5302195,2201.579956,0,13675.47168,7675.567871
84.95971383,2201.769938,107475.3438,7997.671387,32247.94727
94.54359605,2201.876709,37860.91797,25243.50195,24346.64844
231.9915664,2201.896647,57617.46875,35681.85547,49049.68359
122.5470957,2202.015015,5675303.5,0,3362535.75
146.4993909,2202.590088,141246.8594,52434.52344,107194.25
168.0159661,2202.823324,245384.4531,140708.6094,146696.7344
101.9756204,2203.240112,8169.600586,0,4917.183594
94.05072925,2203.409993,20286.34961,13535.49902,11021.40332
101.9878282,2203.804932,0,6779.791016,6488.305176
101.9919712,2203.925049,0,7273.833984,6971.34082
94.04789234,2203.940023,25314.92969,19968.65625,17449.26172
125.9861376,2203.983317,1307817.375,225356.4688,591852.3125
151.0352455,2204.119995,810158.625,0,435119.2188
74.53063449,2204.149984,51348.01563,11698.54102,17941.15625
102.5353419,2204.253337,1331566,795671.25,998781.8125
123.0486613,2204.406657,600295.875,496376.3438,438407.2188
152.0359362,2204.52002,71455.17969,42524.125,41405.52734
90.52590698,2205.356689,193991.0625,33351.39063,139855.8594
101.9693898,2205.475098,8783.238281,0,4717.572266
153.0326273,2205.769938,87472.21875,49135.11328,42833.69531
102.0714509,2205.915039,0,9203.164063,8923.957031
101.9850624,2206.210083,0,6653.066895,5725.934082
94.04222632,2206.253255,24962.06641,15638.9248,16609.16992
94.03929673,2206.329956,15937.98926,0,10306.98438
103.0315742,2206.340007,90411.91406,61575.20703,67337.04688
255.9440755,2206.349976,288353.9688,0,181461.5781
102.0472493,2206.449951,0,28297.0957,26875.99414
102.0506917,2206.619995,0,22973.33789,20878.29688
160.0226124,2206.680013,30603.86328,18121.48242,18079.44141
102.056928,2207.159912,0,15693.71289,13627.34961
101.9936986,2207.243327,11516.11133,7290.388672,8747
102.07906,2207.590007,9181.938477,8083.8125,7057.063477
102.024865,2208.056641,57554.67969,39493.50391,36450.35156
159.0239399,2208.406657,226903.8906,114956.6406,132797.1406
143.0394343,2208.5,32736.65039,19267.92188,18034.95117
138.5106303,2208.59668,93822.79688,24620.64453,44258.21094
94.04877971,2209.146647,26428.87891,15573.11914,13530.9541
102.0195921,2209.204956,0,21528.97656,22336.98828
102.5323005,2209.593262,185124.2813,103474.6016,132893.2188
94.02062478,2210.07666,13533.64063,10514.96973,9445.4375
154.9900295,2210.083333,41143.15625,26795.75781,27877.51758
95.54546504,2210.593262,34711.20703,22162.10938,28337.27539
102.0389361,2211.025024,0,59640.89453,64734.28516
151.0352134,2211.623372,830277.5625,456162.5938,411243.4688
102.1170075,2211.626628,14478.69531,19231.74219,17034.16992
94.05157233,2211.780029,0,8905.839844,8975.685547
104.531812,2212.413411,34048.22656,19033.46875,19713.03516
102.0430991,2212.435059,0,36815.48438,41014.75781
95.04382237,2212.473389,454199.8438,313597.7813,299735.5625
82.02226804,2212.993327,116365.625,32680.88281,46235.26172
210.4792354,2213.103353,120778.3281,30060.4082,56957.59375
177.0069835,2213.25,0,12220.71973,5617.541504
94.06967492,2213.613363,13445.52637,10225.86523,8754.124023
102.0338455,2213.786621,14300000,9277357,10300000
73.53185746,2214.859945,314308.875,57791.55078,119716.5859
101.9974954,2215.47998,0,7645.036621,7911.277832
102.0721442,2216.535034,0,9239.857422,8113.079102
168.0095139,2216.543376,24695.47266,15434.87207,14728.60254
107.0308741,2216.866699,5070.340332,63539.78906,20292.70313
94.5435834,2216.883382,39081.33203,30104.35742,30838.16016
82.53707588,2216.889974,32309.24609,9479.94043,21877.15234
122.5470956,2216.905029,4916261,0,3362535.75
102.0035606,2216.920003,15349.70313,8470.52832,10744.81641
103.0369043,2216.973389,38338.92578,31711.41016,29705.2168
101.9891327,2217.113363,9815.079102,5649.052246,6258.333984
102.0506961,2217.23999,0,18019.76172,18231.21289
113.9635839,2217.366699,17370,4948.135254,9497.713867
129.979048,2217.799967,18232.85352,3102.05249,8220.230469
102.0286008,2218.47998,0,54134.33203,52235.00391
192.0615768,2218.58667,64959.34375,50309.10156,33884.96875
94.02064752,2218.803304,13533.64063,10130.48242,8850.698242
89.50680785,2218.859945,190785.625,61073.78125,64419.44141
125.9861461,2220.130046,1256792.75,197353.4063,534390.0625
74.53063669,2220.466715,34136.13672,7887.355469,11702.8418
141.9584971,2220.640055,48987.03516,12439.37402,18359.30273
95.04382451,2221.293294,455186.1563,301212.1875,287293.6563
81.52048033,2221.660075,2118502.75,679547.3125,932115.1875
94.04971261,2221.966715,21824.88281,11908.76465,11121.16504
104.0300875,2223.306641,339892,192945.3906,198281.7031
102.0693819,2223.695068,0,9146.117188,8327.978516
95.04705656,2223.776693,34117.28906,19791.83594,21992.90039
123.0486603,2223.869954,534627.1875,417788.0625,389556.4375
94.04512682,2224.146729,3045050.5,1986897.5,1944054
168.0159657,2224.600016,224038.8594,136932.5,121335.6797
147.001006,2224.843343,12277.05859,6292.864746,8116.529297
95.54545614,2225.353353,37947.17578,23198.56641,20359.44727
94.04804244,2225.65332,22851.80273,19105.7207,17449.26172
101.9974932,2225.810059,0,7005.535156,6900.108887
143.0394273,2226.246745,37404.54297,22029.69336,20548.52344
73.53185511,2226.873372,304457.2188,57791.55078,109423.5156
102.0001018,2227.213379,11604.80957,7332.150391,7608.90332
171.0989521,2227.450073,238412.1563,0,3464.614746
94.04298756,2230.103353,24698.13672,13929.08887,15452.04395
102.0196038,2230.155029,0,20563.79883,21775.08594
102.0486372,2230.155029,0,21968.28906,21112.59766
101.9814829,2230.366618,8965.553711,4757.737793,4657.066406
84.95971086,2230.425049,86587.17188,0,25091.68945
82.02227735,2230.723307,111581.125,24195.13477,42368.00781
122.550261,2231.110026,26134.6875,30699.81641,29900.87695
113.016683,2231.530029,0,4067.611816,5118.378418
143.9967065,2231.556722,122595.1641,18980.47266,51199.94922
103.0315735,2231.570068,79386.125,58290.16406,53126.83203
94.04846186,2231.984985,22477.41992,0,14316.56055
90.52590781,2232.220052,178046.9688,31329.16016,122494.1484
102.0513998,2232.564941,0,16453.96484,16578.10547
123.0402349,2232.973389,49795.22266,13690.48535,25252.41211
146.4993738,2233.026693,117802.2266,37008.55078,67971.53125
211.4782198,2233.143311,58135.43359,17931.74414,35525.57422
94.54563028,2233.273356,410868.4063,251019.3281,256523.875
129.9790183,2233.463379,15548.19629,3271.431396,7670.673828
102.0596905,2233.570068,0,12148.30762,11462.26074
130.4917614,2233.879964,31460.0918,18179.68555,14725.08008
102.0431122,2233.97998,0,37002.83203,34720.21094
113.9635907,2234.213298,17725.97656,3732.578857,7718.82666
94.03932506,2234.883382,16758.2168,11154.09082,10382.6709
94.04246322,2235.176676,24245.41016,15895.91309,16732.85156
102.0389618,2235.449951,0,56406.79297,53972.77734
158.0027827,2235.734985,86378.50781,0,40750.98828
102.006232,2236.433268,55972.66797,41258.83984,38120.45313
141.9584794,2236.953288,52035.23438,13561.03223,18159.42188
102.0196185,2237.050049,0,20563.79883,18575.13867
102.0507132,2237.050049,0,16110.00195,17408.08789
102.5323072,2237.110026,165959.8281,100312.5,113249.9141
296.9707646,2237.130005,170760.7344,0,143953.6406
94.05218073,2237.193359,13680.29004,9084.082031,8775.755859
94.02064023,2237.213298,12629.66211,9072.757813,9051.384766
119.5555076,2237.505005,0,26705.03125,4498.097168
102.5353464,2237.690023,1159565.25,679867.9375,802919
169.008688,2237.699951,33471.45313,19204.41797,23196.14453
94.04911254,2238.079997,20783.80078,13416.20605,14063.1875
102.0285971,2238.334961,0,49030.92969,50640.45313
102.0451874,2238.334961,0,28843.68555,31147.09375
102.0866779,2238.525024,0,7418.022461,5349.004883
159.0239312,2239.40332,200315.9219,79751.17969,103495.8516
94.05157436,2239.619995,0,8731.732422,9394.408203
125.9861496,2240.203369,1071018.375,160744.625,420590.1875
102.059693,2241.155029,0,12148.30762,9911.957031
102.0673057,2241.984985,0,8520.956055,7944.635742
102.0693804,2241.984985,0,8094.418457,7644.527832
102.0569325,2242.184937,0,12305.94141,12887.5625
95.04382544,2242.253337,400463.9063,279181.6563,294390.5313
94.54565079,2242.753337,376161.0625,256434.8125,244637.7656
123.048661,2243.646647,465034.3438,383062.7813,342006.4688
102.0714561,2243.803385,9042.600586,7943.648926,7499.597656
211.4781791,2243.999919,49206.53125,16835.68945,26188.65234
104.0300884,2244.223307,288532.3438,181638.0938,172589.4531
89.50679453,2244.25,188201.3438,67386.0625,61300.14844
94.03811665,2244.299927,0,9133.669922,8018.280273
102.0514078,2244.299927,0,15575.56543,17177.15039
153.0326425,2244.350016,72568.76563,40054.43359,37336.33203
102.0590035,2245.51001,0,12767.87012,10987.73242
167.012754,2245.623372,4471216,2425343,3097508.5
151.0352164,2245.983317,712516.125,402743.375,411243.4688
171.0054387,2246.22998,59993.14453,38058.23828,39509.49609
102.0721506,2246.60498,0,7391.375,7111.902344
125.9861561,2246.893311,1049422.375,160557.6406,415446.6875
143.0394288,2246.929932,36632.94922,21555.32031,18808.48438
102.0401071,2247.416667,71890.59375,47895.05469,39911.09766
143.9967131,2247.613363,125619.5078,18886.47266,50931.44141
124.5434227,2247.693359,98147.94531,74432.46875,63941.44531
94.04513101,2247.734985,2961289.25,0,1826898.25
103.0315891,2247.969971,79866.73438,47539.07422,49585.21094
255.9439969,2248.069987,201395.0625,90781.35156,124946.5938
122.5470917,2249.484985,4277779.5,0,2820581
95.04702661,2249.783285,21779.63086,17596.89063,16566.37109
90.52590869,2250.140015,178729.4531,0,116114.5234
114.5583465,2250.839966,309191.125,0,210577.1719
95.5454679,2251.953288,29964.37305,18978.86523,18998.32031
102.0839018,2252.255005,0,6978.500488,5341.845703
102.0338437,2252.869954,12100000,7757921,8035042.5
82.02226263,2253.879964,81752.08594,21437.40625,36291.67188
102.5323019,2253.883301,167580.4219,94776.67969,113249.9141
213.0181307,2254.109945,141867.5938,309593.7813,226479.7656
81.52048208,2254.243245,1858008.5,635483.8125,792120.625
152.0359385,2254.476644,62306.74219,38023.32422,31242.21289
94.0506142,2254.983317,17412.77734,11233.86523,12510.94629
73.5318559,2255.259928,316673.7188,63173.08203,112106.6016
260.4418458,2255.616699,24117.23828,4948.044922,8895.826172
113.9636028,2255.723307,19420.5918,4521.895996,7971.895996
94.04910671,2256.819987,19747.25391,12246.28223,14225.96875
102.056934,2256.89502,0,12197.44336,11182.33594
94.54565159,2257.069946,404295.0625,0,236392.9688
81.51150781,2257.689941,7493.074707,0,2724.304932
89.50680577,2257.92334,182066.4531,61573.25391,67921.5
122.5556448,2258.329997,21498.90625,16872.69531,13566.77734
122.5470919,2258.439941,3888511.25,0,2820581
168.0159738,2258.893311,187512.6719,80502.57813,106206.9531
74.5306289,2259.136637,36547.36328,7346.216309,13092.99316
90.52590395,2259.166667,179089.4219,31151.99023,116114.5234
125.9861475,2259.313314,1049422.375,145749.0781,406722.8125
158.0027387,2259.466634,90564.96094,40554.32031,44503.3125
94.54357912,2259.799967,38476.62891,23765.60742,21613.52344
94.04512959,2259.939941,2766321.75,0,1764619.625
159.0239234,2260.569906,193731.7656,74455.90625,103196.8203
102.0596976,2260.619995,0,9722.395508,9671.639648
102.0721483,2260.83667,7780.345215,7276.120117,6734.606445
168.0094532,2260.893311,21394.02148,12185.99414,13949.83203
102.0285857,2260.934937,0,41492.05859,40999.89063
102.0424127,2261.13501,0,32665.67188,37298.21094
125.0449577,2261.136637,11280.09277,8121.467285,6049.628418
102.0590047,2261.579956,0,12518.69531,9600.68457
94.04299091,2261.659993,27591.67969,15788.74609,16137.94824
82.53709228,2262.013265,43368.12109,9065.615234,19588.11523
94.04241003,2262.030029,0,13714.72266,13429.11719
143.996707,2262.099935,114491.6641,15660.54883,46709.92969
102.0776883,2262.220093,0,6523.243652,5656.569824
94.0496927,2262.264893,21531.88672,0,11172.7207
123.0402302,2262.366618,41979.00391,14414.30078,27902.13672
102.5323038,2262.383301,138161.25,100575.2344,96155.53906
95.04382024,2262.446615,430326.2188,281762.0625,256726.4531
122.5575453,2262.61499,0,13926.65918,11598.05957
94.04806367,2262.719971,25609.66016,15882.13965,15225.85645
255.9440797,2262.939941,178887.5469,0,103390.6484
84.95968566,2262.973307,86544.6875,6429.518066,21492.6582
210.4792231,2263.083415,101974.7188,26664.15625,44373.82422
95.04700955,2263.17334,26183.20117,18577.25195,15665.16699
119.5555049,2263.324951,0,25704.87891,4945.638184
141.9584809,2263.766683,49555.24609,14740.43945,19711
102.5353468,2263.873291,990254.5625,626737.25,694883.9375
153.0326287,2264.049967,72687.65625,46394.875,35400.84766
123.0486606,2264.373291,433640.4375,358962.9375,290985.0625
94.0393302,2264.646647,16250.38965,11689.5957,10675.33203
102.0338432,2265.40332,11200000,7128892.5,8035042.5
102.0001433,2265.58667,10826.5752,6809.020508,6586.384766
74.53063736,2265.823242,36547.36328,7346.216309,12511.55371
260.441851,2266.253337,21142.41211,4948.044922,8844.999023
94.03810941,2266.524902,0,9181.924805,7532.637695
73.5318579,2267.139974,273673.625,58067.36328,103753.9688
143.039421,2267.493245,40621.10938,22405.28516,19346.40039
110.0086835,2267.513346,35164.67578,5487.948242,12755.13379
101.9790715,2267.519897,6561.805176,0,3028.012939
102.0783773,2267.939941,0,5932.244629,5457.75293
70.01269806,2268.289917,40760.51953,0,6903.31543
102.040344,2268.52002,0,42502.73047,38892.625
102.0507066,2268.52002,0,14507.72266,14452.09277
158.0027336,2268.559977,94228.53906,40554.32031,43685.10156
167.007669,2269.670003,32167.41406,16164.30371,18364.34375
102.0631516,2270.525024,0,8102.090332,8592.666992
94.03995771,2270.64502,0,8879.342773,9835.695313
